YEAR,MONTH,DATE,STORE_CODE,CLASS,DIVISION,SEASON,NONINVENTORY,NET_SALE_QTY,NET_SALE_MRPVALUE,NET_SALE_VALUE,FRESH_SALE_QTY,FRESH_SALE_VALUE,DISCOUNTED_SALE_QTY,DISCOUNTED_SALE_VALUE,TAXAMT,NET_SALE_COSTVALUE
2020,Sep,2020-09-30,CBML-423,FO,T-SHIRT,FS-19,No,-1,-1399,-699.5,0,0,-1,-699.5,-33.3,-330
2020,Sep,2020-09-30,CBML-423,FO,SHIRT,AW-19,No,45,93155,46577.5,0,0,45,46577.5,3182.07,19289.78
2020,Sep,2020-09-30,CBML-327,EBO,T-SHIRT,SS-20,No,101,143299,68767.7,41,60359,60,8408.7,6593.96,29495
2020,Sep,2020-09-30,CBML-275,EBO,TROUSER,SS-20,No,1,2499,1499.4,0,0,1,1499.4,160.66,544.99
2020,Sep,2020-09-30,CBML-275,EBO,JEANS,SS-20,No,55,187345,112961.85,0,0,55,112961.85,12103.22,36368.63
2020,Sep,2020-09-30,CBML-275,EBO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,164.76
2020,Sep,2020-09-30,CBML-059,EBO,SHIRT,SS-20,No,102,201998,120559.4,18,33632,84,86927.4,12614,40006.02
2020,Sep,2020-09-30,CBML-381,EBO,SHIRT,SS-20,No,74,140626,83861.35,15,27685,59,56176.35,8806.85,28139.33
2020,Sep,2020-09-30,CBML-136,EBO,MASK,AW-20,No,64,15936,15936,64,15936,0,0,759.04,3495.84
2020,Sep,2020-09-30,CBML-349,FO,JEANS,AW-19,No,21,67679,33839.5,0,0,21,33839.5,3625.62,14214.66
2020,Sep,2020-09-30,CBML-349,FO,SHIRT,AW-19,No,33,69117,34558.5,0,0,33,34558.5,2657.16,13626.53
2020,Sep,2020-09-30,CBML-436,EBO,JEANS,SS-20,No,131,439269,265600.8,0,0,131,265600.8,28457.4,86265.74
2020,Sep,2020-09-30,CBML-408,FO,SHIRT,FW-19,No,11,21539,10769.5,0,0,11,10769.5,584.26,4256.97
2020,Sep,2020-09-30,CBML-365,FO,TROUSER,AW-19,No,21,69579,34789.5,0,0,21,34789.5,3727.36,13523.72
2020,Sep,2020-09-30,CBML-397,EBO,ACCESSORIES,S-20,No,11,30789,18938.25,0,0,11,18938.25,2888.86,9432.2
2020,Sep,2020-09-30,CBML-346,EBO,TROUSER,SS-20,No,5,14695,8817,0,0,5,8817,944.7,2871.13
2020,Sep,2020-09-30,CBML-346,EBO,JEANS,SS-20,No,58,199242,118990.35,0,0,58,118990.35,12749.1,38125
2020,Sep,2020-09-30,CBML-108,EBO,SHIRT,SS-20,No,215,413135,241485.6,47,88053,168,153432.6,25392.42,82312.61
2020,Sep,2020-09-30,CBML-410,FO,JEANS,SS-19,No,6,17994,9876.6,0,0,6,9876.6,1058.2,3946.83
2020,Sep,2020-09-30,CBML-235,FO,T-SHIRT,SS-19,No,5,8295,4147.5,0,0,5,4147.5,197.54,1695
2020,Sep,2020-09-30,CBML-107,EBO,SHIRT,SS-20,No,77,152323,86321.9,14,24086,63,62235.9,9070.7,31048.58
2020,Sep,2020-09-30,CBML-107,EBO,T-SHIRT,SS-20,No,54,72646,38901.95,24,33776,30,5125.95,3506.24,14660
2020,Sep,2020-09-30,CBML-073,FO,SHIRT,SS-19,No,15,27535,13767.5,0,0,15,13767.5,655.68,5496.19
2020,Sep,2020-09-30,CBML-341,EBO,TROUSER,SS-20,No,10,30490,18294,0,0,10,18294,1960.1,5820.62
2020,Sep,2020-09-30,CBML-341,EBO,JEANS,AW-19,No,2,6498,1749.5,-1,-2999,3,4748.5,187.44,1400.26
2020,Sep,2020-09-30,CBML-456,EBO,SHIRT,SS-20,No,120,232530,139763.05,4,7096,116,132667.05,13829.06,46305.65
2020,Sep,2020-09-30,CBML-151,EBO,SHIRT,SS-20,No,138,277462,167541.75,0,0,138,167541.75,16682.26,55222.78
2020,Sep,2020-09-30,CBML-360,EBO,JEANS,SS-20,No,55,185345,111776.85,0,0,55,111776.85,11976.3,35738.66
2020,Sep,2020-09-30,CBML-426,FO,T-SHIRT,SS-19,No,8,12492,6246,0,0,8,6246,297.44,2627
2020,Sep,2020-09-30,CBML-449,EBO,JEANS,SS-20,No,49,162851,100634.7,0,0,49,100634.7,10782.4,31849.68
2020,Sep,2020-09-30,CBML-384,EBO,TROUSER,SS-20,No,4,11096,6657.6,0,0,4,6657.6,713.34,2260.66
2020,Sep,2020-09-30,CBML-328,EBO,JEANS,SS-20,No,126,422974,253769.4,0,0,126,253769.4,27189.84,82347.33
2020,Sep,2020-09-30,CBML-046,EBO,SHIRT,SS-20,No,186,352064,218781.8,2,4598,184,214183.8,21215.83,69034.84
2020,Sep,2020-09-30,CBML-046,EBO,JEANS,SS-20,No,57,193643,117160.5,0,0,57,117160.5,12553.06,37273.53
2020,Sep,2020-09-30,CBML-427,DB,JEANS,SS-20,No,17,55083,33049.8,0,0,17,33049.8,3541.1,10808.68
2020,Sep,2020-09-30,CBML-044,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,107.53
2020,Sep,2020-09-30,CBML-409,EBO,ACCESSORIES,S-20,No,8,22492,13495.2,0,0,8,13495.2,2058.56,6950.71
2020,Sep,2020-09-30,CBML-413,EBO,T-SHIRT,SS-20,No,67,90733,55199.55,4,5496,63,49703.55,3110.22,18391
2020,Sep,2020-09-30,CBML-273,EBO,T-SHIRT,SS-20,No,54,75046,43828.4,4,6596,50,37232.4,2479.54,15614
2020,Sep,2020-09-30,CBML-273,EBO,TROUSER,SS-20,No,5,14695,8666.99,0,0,5,8666.99,928.64,2878.74
2020,Sep,2020-09-30,CBML-238,EBO,T-SHIRT,SS-20,No,100,141200,70811.6,43,62957,57,7854.6,6703.2,29004
2020,Sep,2020-09-30,CBML-054,EBO,JEANS,SS-20,No,100,335400,200700.15,0,0,100,200700.15,21503.82,65360.95
2020,Sep,2020-09-30,CBML-078,EBO,SHIRT,AW-20,No,63,130337,130225.47,62,127438,1,2787.47,13953.01,25788.85
2020,Sep,2020-09-30,CBML-315,EBO,T-SHIRT,SS-20,No,76,101424,46824.8,28,37472,48,9352.8,3996.38,21158
2020,Sep,2020-09-30,CBML-085,FO,SHIRT,AW-19,No,49,102901,51450.5,0,0,49,51450.5,3779.91,21120.16
2020,Sep,2020-09-30,CBML-231,EBO,MASK,AW-20,No,11,2739,2739,11,2739,0,0,130.46,619.67
2020,Sep,2020-09-30,CBML-400,EBO,SHIRT,AW-19,No,-1,-1799,-899.5,0,0,-1,-899.5,-42.84,-347.48
2020,Sep,2020-09-30,CBML-313,EBO,SHIRT,SS-20,No,84,157566,94365.3,17,31083,67,63282.3,9807.44,30960.97
2020,Sep,2020-09-30,CBML-367,EBO,TROUSER,SS-20,No,11,34089,20453.4,0,0,11,20453.4,2191.46,6454.7
2020,Sep,2020-09-30,CBML-364,FO,T-SHIRT,FW-19,No,3,6297,3148.5,0,0,3,3148.5,218.36,1315
2020,Sep,2020-09-30,CBML-344,FO,SHIRT,SS-20,No,64,113836,63459.85,20,35380,44,28079.85,6738.8,22172.84
2020,Sep,2020-09-30,CBML-448,FO,TROUSER,AW-19,No,18,58782,29391,0,0,18,29391,3149.02,13019.72
2020,Sep,2020-09-30,CBML-455,EBO,MASK,AW-20,No,20,4980,4980,20,4980,0,0,237.2,1083.02
2020,Sep,2020-09-30,CBML-456,EBO,ACCESSORIES,S-20,No,5,13495,8097,0,0,5,8097,1235.12,4469.46
2020,Sep,2020-09-30,CBML-349,FO,T-SHIRT,AW-19,No,25,44375,22187.5,0,0,25,22187.5,1455.28,9297
2020,Sep,2020-09-30,CBML-311,EBO,JEANS,SS-20,No,40,131560,81050.4,0,0,40,81050.4,8684.06,25911.11
2020,Sep,2020-09-30,CBML-243,FO,JOGGERS,SS-19,No,3,8297,4148.5,0,0,3,4148.5,444.48,1963.7
2020,Sep,2020-09-30,CBML-353,FO,SHIRT,SS-20,No,43,79357,45395.75,10,17390,33,28005.75,4681.86,15880.91
2020,Sep,2020-09-30,CBML-313,EBO,JEANS,SS-20,No,15,53285,32420.85,0,0,15,32420.85,3473.74,9731.84
2020,Sep,2020-09-30,CBML-243,FO,JEANS,AW-19,No,9,30291,15145.5,0,0,9,15145.5,1622.74,6096.88
2020,Sep,2020-09-30,CBML-408,FO,JEANS,AW-19,No,14,43286,22082.8,0,0,14,22082.8,2365.98,9101.38
2020,Sep,2020-09-30,CBML-299,EBO,JEANS,AW-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,555
2020,Sep,2020-09-30,CBML-406,EBO,T-SHIRT,SS-20,No,59,82741,37474,26,37474,33,0,3717.78,17171
2020,Sep,2020-09-30,CBML-147,EBO,SHIRT,AW-20,No,1,2899,2899,1,2899,0,0,310.6,590.69
2020,Sep,2020-09-30,CBML-356,FO,JEANS,CLS,No,2,4398,3298.5,0,0,2,3298.5,353.4,1032.47
2020,Sep,2020-09-30,CBML-264,EBO,MASK,AW-20,No,22,5478,5478,22,5478,0,0,260.92,1201.48
2020,Sep,2020-09-30,CBML-318,EBO,SHIRT,AW-20,No,30,64520,64520,30,64520,0,0,6912.96,12940.88
2020,Sep,2020-09-30,CBML-347,EBO,JEANS,SS-20,No,14,44386,27996.15,0,0,14,27996.15,2999.62,8519.68
2020,Sep,2020-09-30,CBML-151,EBO,JEANS,SS-20,No,85,290515,174554.3,0,0,85,174554.3,18702.54,56621.63
2020,Sep,2020-09-30,CBML-418,EBO,MASK,AW-20,No,10,2490,2490,10,2490,0,0,118.6,557.37
2020,Sep,2020-09-30,CBML-103,EBO,SHIRT,AW-20,No,17,34833,34833,17,34833,0,0,3732.18,7078.4
2020,Sep,2020-09-30,CBML-435,EBO,T-SHIRT,SS-20,No,19,26781,9968,7,10193,12,-225,943.06,5563
2020,Sep,2020-09-30,CBML-385,EBO,SHIRT,AW-20,No,19,43331,43331,19,43331,0,0,4642.62,8890.15
2020,Sep,2020-09-30,CBML-302,FO,T-SHIRT,SS-19,No,6,10494,5247,0,0,6,5247,249.9,2202.4
2020,Sep,2020-09-30,CBML-390,EBO,T-SHIRT,SS-20,No,95,135105,64121.35,42,61558,53,2563.35,6377.2,27755
2020,Sep,2020-09-30,CBML-326,EBO,SHIRT,AW-20,No,15,28535,28535,15,28535,0,0,3057.4,5772.59
2020,Sep,2020-09-30,CBML-130,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,337.52
2020,Sep,2020-09-30,CBML-042,EBO,ACCESSORIES,A-19,No,2,6198,3099,0,0,2,3099,472.74,1729.12
2020,Sep,2020-09-30,CBML-396,EBO,SHIRT,AW-20,No,39,86661,86661,39,86661,0,0,9285.2,17707.6
2020,Sep,2020-09-30,CBML-396,EBO,ACCESSORIES,S-20,No,8,21392,12835.2,0,0,8,12835.2,1957.88,6892.81
2020,Sep,2020-09-30,CBML-044,EBO,JEANS,SS-20,No,52,178548,108148.5,0,0,52,108148.5,11587.52,34675.06
2020,Sep,2020-09-30,CBML-366,FO,JEANS,SS-19,No,9,28691,15664.9,0,0,9,15664.9,1678.34,6488.51
2020,Sep,2020-09-30,CBML-386,EBO,TROUSER,SS-20,No,7,20793,12475.8,0,0,7,12475.8,1336.72,4031.86
2020,Sep,2020-09-30,CBML-354,FO,SHIRT,SS-19,No,-2,-4598,-2299,0,0,-2,-2299,-183.86,-1015.44
2020,Sep,2020-09-30,CBML-110,EBO,SHIRT,SS-20,No,85,159415,94345.05,21,36279,64,58066.05,9926.64,32010.08
2020,Sep,2020-09-30,CBML-342,EBO,SHIRT,SS-20,No,101,194349,117174.1,3,5197,98,111977.1,11289.28,38142.72
2020,Sep,2020-09-30,CBML-060,EBO,JEANS,CLS,No,2,4398,2638.8,0,0,2,2638.8,282.72,1057.15
2020,Sep,2020-09-30,CBML-340,FO,JEANS,AW-19,No,18,57682,28841,0,0,18,28841,3090.1,12114.68
2020,Sep,2020-09-30,CBML-423,FO,ACCESSORIES,A-19,No,2,5398,2699,0,0,2,2699,411.72,1546.87
2020,Sep,2020-09-30,CBML-457,EBO,TROUSER,AW-19,No,10,33190,16595,0,0,10,16595,1778.02,7368.98
2020,Sep,2020-09-30,CBML-457,EBO,JEANS,SS-19,No,-1,-3599,-1799.5,0,0,-1,-1799.5,-192.8,-791.24
2020,Sep,2020-09-30,CBML-458,EBO,ACCESSORIES,S-20,No,6,18394,11501.25,0,0,6,11501.25,1754.4,5997.42
2020,Sep,2020-09-30,CBML-404,FO,SHIRT,SS-19,No,30,57970,28985,0,0,30,28985,1649.58,11406.5
2020,Sep,2020-09-30,CBML-393,EBO,JEANS,SS-20,No,60,205640,124328.7,0,0,60,124328.7,13321.1,39449.35
2020,Sep,2020-09-30,CBML-242,EBO,ACCESSORIES,S-20,No,9,26691,16014.6,0,0,9,16014.6,2442.88,8454.06
2020,Sep,2020-09-30,CBML-315,EBO,TROUSER,AW-19,No,2,5798,2899,0,0,2,2899,310.6,1300.02
2020,Sep,2020-09-30,CBML-232,FO,JEANS,SS-19,No,7,19493,12165.4,1,2199,6,9966.4,1303.4,4156.65
2020,Sep,2020-09-30,CBML-420,EBO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,530
2020,Sep,2020-09-30,CBML-352,FO,JOGGERS,SS-19,No,5,12195,6097.5,0,0,5,6097.5,653.3,2927.62
2020,Sep,2020-09-30,CBML-267,EBO,JEANS,CLS,No,4,8796,5277.6,0,0,4,5277.6,565.44,2114.3
2020,Sep,2020-09-30,CBML-366,FO,TROUSER,AW-19,No,2,6998,3499,0,0,2,3499,374.88,1294.54
2020,Sep,2020-09-30,CBML-300,EBO,JEANS,AW-19,No,14,41686,20843,0,0,14,20843,2233.14,8857.05
2020,Sep,2020-09-30,CBML-245,EBO,JEANS,AW-19,No,2,6298,3149,0,0,2,3149,337.4,1313.18
2020,Sep,2020-09-30,CBML-248,EBO,T-SHIRT,AW-20,No,15,19585,19585,15,19585,0,0,2098.34,3899
2020,Sep,2020-09-30,CBML-148,FO,SHIRT,AW-19,No,14,27886,13943,0,0,14,13943,824.68,5721.69
2020,Sep,2020-09-30,CBML-331,EBO,TROUSER,SS-20,No,8,25492,15295.2,0,0,8,15295.2,1638.78,4730.64
2020,Sep,2020-09-30,CBML-032,EBO,ACCESSORIES,S-20,No,5,15295,9177,0,0,5,9177,1399.86,4964.55
2020,Sep,2020-09-30,CBML-417,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,507.15
2020,Sep,2020-09-30,CBML-365,FO,JEANS,SS-19,No,4,14796,7398,0,0,4,7398,792.64,2982.42
2020,Sep,2020-09-30,CBML-126,EBO,TROUSER,SS-20,No,6,16094,9656.4,0,0,6,9656.4,1034.66,3343.03
2020,Sep,2020-09-30,CBML-266,FO,TROUSER,AW-19,No,10,32390,16195,0,0,10,16195,1735.16,6959.54
2020,Sep,2020-09-30,CBML-382,EBO,JEANS,SS-20,No,16,52984,31790.4,0,0,16,31790.4,3406.16,10465.34
2020,Sep,2020-09-30,CBML-235,FO,SHIRT,AW-19,No,26,56024,28012,0,0,26,28012,2174.36,11478.57
2020,Sep,2020-09-30,CBML-356,FO,T-SHIRT,AW-19,No,13,21687,10843.5,0,0,13,10843.5,516.46,4477
2020,Sep,2020-09-30,CBML-386,EBO,SHIRT,AW-20,No,6,11144,11144,6,11144,0,0,1194.02,2280.89
2020,Sep,2020-09-30,CBML-439,EBO,SHIRT,AW-19,No,9,18591,9295.5,0,0,9,9295.5,650.92,3733.34
2020,Sep,2020-09-30,CBML-044,EBO,SHIRT,AW-19,No,-1,-1999,-999.5,0,0,-1,-999.5,-47.6,-399.02
2020,Sep,2020-09-30,CBML-044,EBO,JOGGERS,AW-19,No,-1,-3399,-1699.5,0,0,-1,-1699.5,-182.08,-746.05
2020,Sep,2020-09-30,CBML-394,EBO,T-SHIRT,AW-19,No,2,4098,1449.5,-1,-1199,3,2648.5,-2.32,847
2020,Sep,2020-09-30,CBML-244,EBO,JEANS,AW-19,No,1,3399,2039.4,0,0,1,2039.4,218.51,737.39
2020,Sep,2020-09-30,CBML-394,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,106.46
2020,Sep,2020-09-30,CBML-280,EBO,JEANS,CLS,No,3,6597,4288.05,0,0,3,4288.05,459.42,1632.76
2020,Sep,2020-09-30,CBML-369,FO,ACCESSORIES,S-19,No,3,9597,4798.5,0,0,3,4798.5,731.98,2369.132
2020,Sep,2020-09-30,CBML-292,FO,JOGGERS,SS-19,No,2,5998,2999,0,0,2,2999,321.32,1403.7
2020,Sep,2020-09-30,CBML-449,EBO,T-SHIRT,SS-20,No,58,84742,41512.2,26,39174,32,2338.2,4130.18,17482
2020,Sep,2020-09-30,CBML-174,EBO,T-SHIRT,AW-19,No,1,1699,849.5,0,0,1,849.5,40.46,345
2020,Sep,2020-09-30,CBML-341,EBO,JEANS,AW-20,No,5,17495,17495,5,17495,0,0,1874.44,3258.52
2020,Sep,2020-09-30,CBML-152,EBO,SHIRT,AW-20,No,10,19390,19390,10,19390,0,0,2077.56,3920.3
2020,Sep,2020-09-30,CBML-068,EBO,TROUSER,SS-20,No,5,13595,8531.85,0,0,5,8531.85,914.15,2798.04
2020,Sep,2020-09-30,CBML-384,EBO,BLAZER,AW-19,No,1,5999,2999.5,0,0,1,2999.5,321.38,1710.04
2020,Sep,2020-09-30,CBML-016,EBO,JEANS,AW-19,No,-1,-2699,-1619.4,0,0,-1,-1619.4,-173.5,-615.85
2020,Sep,2020-09-30,CBML-248,EBO,JEANS,AW-20,No,13,43887,43887,13,43887,0,0,4702.14,8684.62
2020,Sep,2020-09-30,CBML-340,FO,T-SHIRT,AW-19,No,9,15591,7795.5,0,0,9,7795.5,439.7,3326
2020,Sep,2020-09-30,CBML-038,EBO,SHIRT,SS-18,No,2,3498,1399.2,0,0,2,1399.2,66.62,681.51
2020,Sep,2020-09-30,CBML-248,EBO,T-SHIRT,SS-19,No,-1,-1049,-524.5,0,0,-1,-524.5,-24.98,-245
2020,Sep,2020-09-30,CBML-182,EBO,MASK,AW-20,No,16,3984,3984,16,3984,0,0,189.76,870.89
2020,Sep,2020-09-30,CBML-440,FO,SHIRT,AW-19,No,20,42230,21115,0,0,20,21115,1411.6,9290.23
2020,Sep,2020-09-30,CBML-415,EBO,JEANS,AW-19,No,0,-500,189.8,0,0,0,189.8,20.34,-38.04
2020,Sep,2020-09-30,CBML-457,EBO,SHIRT,SS-20,No,27,48423,30178.25,1,1799,26,28379.25,2580.2,9692.56
2020,Sep,2020-09-30,CBML-341,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,114.46
2020,Sep,2020-09-30,CBML-355,EBO,JEANS,CLS,No,5,10995,7476.6,0,0,5,7476.6,801.06,2757.32
2020,Sep,2020-09-30,CBML-190,EBO,T-SHIRT,AW-19,No,2,4098,2049,0,0,2,2049,163.02,765
2020,Sep,2020-09-30,CBML-202,EBO,ACCESSORIES,S-20,No,2,6598,3958.8,0,0,2,3958.8,603.88,2207.62
2020,Sep,2020-09-30,CBML-367,EBO,T-SHIRT,AW-19,No,2,3398,1699,0,0,2,1699,80.92,660
2020,Sep,2020-09-30,CBML-367,EBO,JEANS,CLS,No,1,2199,1539.3,0,0,1,1539.3,164.92,555
2020,Sep,2020-09-30,CBML-349,FO,T-SHIRT,SS-19,No,7,10993,5496.5,0,0,7,5496.5,261.78,2295
2020,Sep,2020-09-30,CBML-410,FO,T-SHIRT,AW-19,No,3,5697,2848.5,0,0,3,2848.5,204.08,1260
2020,Sep,2020-09-30,CBML-147,EBO,TROUSER,SS-20,No,2,6098,4033.65,0,0,2,4033.65,432.18,1170.68
2020,Sep,2020-09-30,CBML-440,FO,JEANS,SS-19,No,19,63981,34409.4,1,2199,18,32210.4,3686.68,13321.33
2020,Sep,2020-09-30,CBML-189,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-424,EBO,ACCESSORIES,S-20,No,8,21392,12835.2,0,0,8,12835.2,1957.88,6967.45
2020,Sep,2020-09-30,CBML-194,EBO,JEANS,SS-19,No,1,2199,2199,1,2199,0,0,235.6,541
2020,Sep,2020-09-30,CBML-433,EBO,JEANS,CLS,No,1,2199,1099.5,0,0,1,1099.5,126.49,542.58
2020,Sep,2020-09-30,CBML-350,FO,ACCESSORIES,S-19,No,3,10697,5348.5,0,0,3,5348.5,815.88,2563.668
2020,Sep,2020-09-30,CBML-196,EBO,TROUSER,SS-20,No,4,9996,5997.6,0,0,4,5997.6,642.64,2179.96
2020,Sep,2020-09-30,CBML-300,EBO,JEANS,AW-20,No,1,2899,2899,1,2899,0,0,310.6,613.84
2020,Sep,2020-09-30,CBML-298,EBO,JEANS,CLS,No,6,13194,9015.9,0,0,6,9015.9,1037.2,3239.91
2020,Sep,2020-09-30,CBML-421,EBO,MASK,AW-20,No,10,2490,2490,10,2490,0,0,118.6,562.44
2020,Sep,2020-09-30,CBML-352,FO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,171.69
2020,Sep,2020-09-30,CBML-436,EBO,SHIRT,AW-20,No,11,24089,24089,11,24089,0,0,2580.98,4948.84
2020,Sep,2020-09-30,CBML-232,FO,T-SHIRT,AW-19,No,34,66466,33233,0,0,34,33233,2460.24,14050
2020,Sep,2020-09-30,CBML-262,EBO,MASK,AW-20,No,7,1743,1743,7,1743,0,0,83.02,391.82
2020,Sep,2020-09-30,CBML-085,FO,SWEATERS,AW-19,No,1,2299,1149.5,0,0,1,1149.5,123.16,404.3
2020,Sep,2020-09-30,CBML-368,EBO,SHIRT,AW-19,No,12,25988,12994,0,0,12,12994,1029.32,5063.26
2020,Sep,2020-09-30,CBML-098,EBO,JEANS,CLS,No,8,17592,11984.55,0,0,8,11984.55,1284.03,4349.73
2020,Sep,2020-09-30,CBML-448,FO,ACCESSORIES,S-19,No,1,3999,1999.5,0,0,1,1999.5,305,875.413
2020,Sep,2020-09-30,CBML-350,FO,SHIRT,FW-19,No,5,8995,4497.5,0,0,5,4497.5,214.2,1741.99
2020,Sep,2020-09-30,CBML-330,EBO,MASK,AW-20,No,19,4731,4731,19,4731,0,0,225.34,1041.79
2020,Sep,2020-09-30,CBML-440,FO,JEANS,AW-19,No,11,33589,16794.5,0,0,11,16794.5,1799.44,7128.92
2020,Sep,2020-09-30,CBML-384,EBO,ACCESSORIES,S-20,No,5,14595,8757,0,0,5,8757,1335.8,4778.75
2020,Sep,2020-09-30,CBML-356,FO,JEANS,SS-19,No,4,12496,6248,0,0,4,6248,669.44,2737.92
2020,Sep,2020-09-30,CBML-365,FO,T-SHIRT,SS-19,No,0,0,0,0,0,0,0,0,0
2020,Sep,2020-09-30,CBML-441,DB,BLAZER,AW-19,No,3,17997,8998.5,0,0,3,8998.5,964.14,4999.81
2020,Sep,2020-09-30,CBML-428,EBO,JEANS,AW-20,No,6,19394,19394,6,19394,0,0,2077.92,3815.07
2020,Sep,2020-09-30,CBML-007,EBO,SHIRT,SS-19,No,-1,-2099,-1049.5,0,0,-1,-1049.5,-49.98,-500.89
2020,Sep,2020-09-30,CBML-184,EBO,JEANS,SS-20,No,99,331401,202319.55,0,0,99,202319.55,21677.36,64144.71
2020,Sep,2020-09-30,CBML-440,FO,JOGGERS,SS-19,No,10,24290,12145,0,0,10,12145,1301.26,5507.62
2020,Sep,2020-09-30,CBML-372,EBO,T-SHIRT,AW-20,No,9,10791,10791,9,10791,0,0,1156.14,2036
2020,Sep,2020-09-30,CBML-223,EBO,ACCESSORIES,A-19,No,5,14395,7197.5,0,0,5,7197.5,1097.92,3879.41
2020,Sep,2020-09-30,CBML-253,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,324.45
2020,Sep,2020-09-30,CBML-353,FO,JEANS,SS-19,No,5,18495,9247.5,0,0,5,9247.5,990.8,3764.61
2020,Sep,2020-09-30,CBML-037,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,550
2020,Sep,2020-09-30,CBML-243,FO,SWEAT SHIRT,AW-19,No,1,2499,1249.5,0,0,1,1249.5,133.88,630
2020,Sep,2020-09-30,CBML-133,EBO,JEANS,AW-20,No,1,3699,3699,1,3699,0,0,396.32,658.56
2020,Sep,2020-09-30,CBML-054,EBO,MASK,AW-20,No,9,2241,2241,9,2241,0,0,106.74,499.35
2020,Sep,2020-09-30,CBML-119,EBO,TROUSER,SS-20,No,7,22993,13795.8,0,0,7,13795.8,1478.12,4187.21
2020,Sep,2020-09-30,CBML-393,EBO,MASK,AW-20,No,10,2490,2490,10,2490,0,0,118.6,561.37
2020,Sep,2020-09-30,CBML-243,FO,TROUSER,SS-20,No,2,7198,4318.8,0,0,2,4318.8,462.72,1236.16
2020,Sep,2020-09-30,CBML-300,EBO,T-SHIRT,FS-19,No,0,0,0,0,0,0,0,0,0
2020,Sep,2020-09-30,CBML-069,EBO,T-SHIRT,AW-20,No,0,0,0,0,0,0,0,0,0
2020,Sep,2020-09-30,CBML-302,FO,TROUSER,SS-18,No,1,3099,1239.6,0,0,1,1239.6,132.82,590.71
2020,Sep,2020-09-30,CBML-408,FO,TROUSER,SS-18,No,-1,-2699,-1079.6,0,0,-1,-1079.6,-115.68,-590.18
2020,Sep,2020-09-30,CBML-157,EBO,ACCESSORIES,S-20,No,1,2699,1619.4,0,0,1,1619.4,247.02,947.79
2020,Sep,2020-09-30,CBML-369,FO,TROUSER,AW-18,No,-1,-3599,-1799.5,0,0,-1,-1799.5,-192.8,-682.24
2020,Sep,2020-09-30,CBML-302,FO,ACCESSORIES,S-19,No,1,3199,1599.5,0,0,1,1599.5,244,849.074
2020,Sep,2020-09-30,CBML-422,DB,TROUSER,SS-20,No,-1,-2499,-1499.4,0,0,-1,-1499.4,-160.66,-544.99
2020,Sep,2020-09-30,CBML-280,EBO,JEANS,AW-20,No,2,7398,7398,2,7398,0,0,792.64,1317.12
2020,Sep,2020-09-30,CBML-300,EBO,JEANS,SS-19,No,1,3099,1549.5,0,0,1,1549.5,166.02,704.55
2020,Sep,2020-09-30,CBML-298,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,336.45
2020,Sep,2020-09-30,CBML-336,EBO,JEANS,SS-20,No,115,389785,229767.1,-5,-17795,120,247562.1,24618.12,76131.07
2020,Sep,2020-09-30,CBML-119,EBO,MASK,AW-20,No,1,249,249,1,249,0,0,11.86,57.23
2020,Sep,2020-09-30,CBML-048,EBO,MASK,AW-20,No,4,996,996,4,996,0,0,47.44,228.92
2020,Sep,2020-09-30,CBML-108,EBO,MASK,AW-20,No,15,3735,3735,15,3735,0,0,177.9,833.94
2020,Sep,2020-09-30,CBML-359,EBO,SHIRT,SS-19,No,-1,-1999,-999.5,0,0,-1,-999.5,-47.6,-401.3
2020,Sep,2020-09-30,CBML-157,EBO,SHIRT,AW-19,No,-1,-2099,-3948,-3,-5797,2,1849,-533.06,-483.58
2020,Sep,2020-09-30,CBML-162,EBO,MASK,AW-20,No,13,3237,3237,13,3237,0,0,154.18,718.13
2020,Sep,2020-09-30,CBML-089,EBO,T-SHIRT,AW-20,No,1,1199,1199,1,1199,0,0,128.46,222
2020,Sep,2020-09-30,CBML-368,EBO,TROUSER,SS-20,No,5,13595,8157,0,0,5,8157,874,2798.04
2020,Sep,2020-09-30,CBML-401,EBO,ACCESSORIES,S-20,No,2,5998,3598.8,0,0,2,3598.8,548.96,1921.02
2020,Sep,2020-09-30,CBML-422,DB,ACCESSORIES,S-20,No,1,2999,1799.4,0,0,1,1799.4,274.48,960.51
2020,Sep,2020-09-30,CBML-194,EBO,MASK,AW-20,No,7,1743,1743,7,1743,0,0,83.02,378.75
